transporteur,uic_origine,uic_destination,classe,profil_tarifaire,prix_minimum,prix_maximum
TGV INOUI,87746479,87396002,2,Tarif Réglementé,100,162
TGV INOUI,87393702,87672006,2,Tarif Réglementé,105,173
TGV INOUI,87478073,87396002,2,Tarif Réglementé,39,62
TGV INOUI,87474338,87396002,2,Tarif Normal,20,68
TGV INOUI,87722025,87413013,1,Tarif Normal,31,157
TGV INOUI,87751008,87396002,1,Tarif Normal,31,195
TGV INOUI,87741728,87393702,2,Tarif Réglementé,90,162
TGV INOUI,87741728,87396002,1,Tarif Réglementé,129,129
TGV INOUI,87741793,87393702,2,Tarif Normal,25,133
TGV INOUI,87393702,87484006,2,Tarif Réglementé,57,107
TGV INOUI,87673004,87393702,2,Tarif Normal,25,134
TGV INOUI,87444265,87444877,2,Tarif Normal,15,34
TGV INOUI,87393702,87765008,1,Tarif Normal,31,160
TGV INOUI,87476200,87396002,1,Tarif Normal,24,94
TGV INOUI,87393702,87487603,1,Tarif Réglementé,76,76
TGV INOUI,87763029,87396002,2,Tarif Normal,25,128
TGV INOUI,87486019,87396408,1,Tarif Réglementé,43,43
TGV INOUI,87741728,87396002,2,Tarif Normal,25,135
TGV INOUI,87486019,87391003,2,Tarif Réglementé,73,128
TGV INOUI,87763029,87396002,1,Tarif Réglementé,121,121
TGV INOUI,87761007,87413013,1,Tarif Normal,31,169
TGV INOUI,87444265,87741769,2,Tarif Normal,25,141
TGV INOUI,87722025,87393009,1,Tarif Normal,29,157
TGV INOUI,87781104,87393702,1,Tarif Normal,31,184
TGV INOUI,87741769,87413013,2,Tarif Normal,25,136
TGV INOUI,87396408,87481192,2,Tarif Normal,9,21
TGV INOUI,87746479,87393702,1,Tarif Réglementé,128,128
TGV INOUI,87396408,87393702,2,Tarif Normal,15,80
TGV INOUI,87396002,87478404,1,Tarif Normal,13,40
TGV INOUI,87396408,87481002,1,Tarif Normal,15,49
TGV INOUI,87486019,87396408,1,Tarif Normal,22,64
TGV INOUI,87444299,87741009,1,Tarif Réglementé,134,134
TGV INOUI,87474007,87396002,1,Tarif Normal,24,114
TGV INOUI,87481002,87396002,1,Tarif Normal,17,58
TGV INOUI,87393702,87583005,2,Tarif Réglementé,79,133
TGV INOUI,87393702,87673202,1,Tarif Réglementé,131,131
TGV INOUI,87773002,87393702,2,Tarif Normal,25,129
TGV INOUI,87413385,87393702,1,Tarif Normal,17,55
TGV INOUI,87611004,87391003,1,Tarif Réglementé,130,130
TGV INOUI,87673004,87393702,2,Tarif Réglementé,102,173
TGV INOUI,87411017,87413013,1,Tarif Normal,10,35
TGV INOUI,87411017,87741769,1,Tarif Normal,31,186
TGV INOUI,87481747,87396002,2,Tarif Normal,20,48
TGV INOUI,87393702,87413344,2,Tarif Normal,15,38
TGV INOUI,87762906,87413013,2,Tarif Normal,25,109
TGV INOUI,87741793,87444000,2,Tarif Normal,25,141
TGV INOUI,87444299,87741728,1,Tarif Normal,31,192
TGV INOUI,87481788,87396002,1,Tarif Normal,22,76
TGV INOUI,87393702,87474007,1,Tarif Normal,26,162
TGV INOUI,87396408,87481754,2,Tarif Réglementé,38,54
TGV INOUI,87741306,87393702,2,Tarif Réglementé,83,147
TGV INOUI,87775007,87393702,1,Tarif Normal,31,184
TGV INOUI,87474098,87393702,1,Tarif Réglementé,111,111
TGV INOUI,87677120,87391003,2,Tarif Normal,25,137
TGV INOUI,87688762,87393702,1,Tarif Normal,31,184
TGV INOUI,87411017,87514596,1,Tarif Normal,15,43
TGV INOUI,87763029,87411017,2,Tarif Normal,25,126
TGV INOUI,87745000,87393009,1,Tarif Normal,31,149
TGV INOUI,87688887,87391003,2,Tarif Normal,25,129
TGV INOUI,87396408,87481788,1,Tarif Normal,22,68
TGV INOUI,87393702,87742007,1,Tarif Normal,31,182
TGV INOUI,87476200,87393702,1,Tarif Normal,24,164
TGV INOUI,87478073,87396002,1,Tarif Réglementé,49,49
TGV INOUI,87773200,87391003,2,Tarif Normal,25,131
TGV INOUI,87396408,87484006,2,Tarif Normal,5,13
TGV INOUI,87396408,87484006,1,Tarif Réglementé,15,15
TGV INOUI,87741009,87413013,2,Tarif Normal,25,136
TGV INOUI,87474155,87393702,1,Tarif Réglementé,111,111
TGV INOUI,87393702,87672006,2,Tarif Normal,25,137
TGV INOUI,87444000,87444877,2,Tarif Normal,12,26
TGV INOUI,87411017,87723197,1,Tarif Normal,31,157
TGV INOUI,87471508,87396002,2,Tarif Normal,13,30
TGV INOUI,87481192,87396002,1,Tarif Réglementé,34,34
TGV INOUI,87476606,87396002,1,Tarif Normal,22,90
TGV INOUI,87741769,87444000,1,Tarif Réglementé,134,134
TGV INOUI,87411017,87413013,2,Tarif Normal,8,21
TGV INOUI,87473108,87396002,2,Tarif Réglementé,41,69
TGV INOUI,87722025,87396002,1,Tarif Réglementé,108,108
TGV INOUI,87741009,87396002,1,Tarif Normal,31,174
TGV INOUI,87396408,87481788,2,Tarif Normal,20,43
TGV INOUI,87746438,87393702,2,Tarif Normal,25,134
TGV INOUI,87741645,87413013,2,Tarif Normal,25,134
TGV INOUI,87481705,87396408,2,Tarif Normal,20,39
TGV INOUI,87393702,87742007,2,Tarif Réglementé,87,157
TGV INOUI,87741769,87393702,1,Tarif Réglementé,127,127
TGV INOUI,87411017,87723197,2,Tarif Réglementé,75,137
TGV INOUI,87485003,87393702,1,Tarif Normal,29,151
TGV INOUI,87393579,87723197,1,Tarif Réglementé,108,108
TGV INOUI,87471508,87396002,2,Tarif Réglementé,25,42
TGV INOUI,87444265,87447243,1,Tarif Normal,14,43
TGV INOUI,87444299,87447243,1,Tarif Normal,22,59
TGV INOUI,87741728,87413013,2,Tarif Normal,25,136
TGV INOUI,87393579,87742007,1,Tarif Normal,31,173
TGV INOUI,87481192,87396002,2,Tarif Réglementé,30,43
TGV INOUI,87411017,87723197,2,Tarif Normal,25,109
TGV INOUI,87411017,87741009,2,Tarif Réglementé,98,160
TGV INOUI,87762906,87413013,1,Tarif Normal,31,157
TGV INOUI,87688762,87396002,2,Tarif Normal,25,125
TGV INOUI,87741769,87396002,2,Tarif Réglementé,100,162
TGV INOUI,87742320,87393702,1,Tarif Réglementé,119,119
TGV INOUI,87411017,87741793,1,Tarif Réglementé,130,130
TGV INOUI,87444299,87444000,1,Tarif Normal,11,45
TGV INOUI,87411017,87514604,1,Tarif Normal,15,41
TGV INOUI,87474007,87396002,2,Tarif Normal,20,77
TGV INOUI,87411017,87741777,1,Tarif Normal,31,186
TGV INOUI,87473207,87393702,1,Tarif Normal,24,162
TGV INOUI,87514596,87413344,2,Tarif Normal,15,38
TGV INOUI,87411017,87393579,2,Tarif Réglementé,27,36
TGV INOUI,87474098,87396002,2,Tarif Normal,20,70
TGV INOUI,87411017,87741777,2,Tarif Normal,25,136
TGV INOUI,87444299,87741645,2,Tarif Normal,25,131
TGV INOUI,87575001,87393702,2,Tarif Réglementé,61,113
TGV INOUI,87741132,87393579,2,Tarif Normal,25,108
TGV INOUI,87473181,87393702,2,Tarif Réglementé,81,138
TGV INOUI,87747006,87393702,1,Tarif Normal,31,169
TGV INOUI,87476606,87393702,1,Tarif Réglementé,105,105
TGV INOUI,87481705,87396002,2,Tarif Réglementé,42,62
TGV INOUI,87741793,87393579,2,Tarif Normal,25,123
TGV INOUI,87486449,87396002,1,Tarif Normal,22,76
TGV INOUI,87411017,87751008,2,Tarif Normal,25,145
TGV INOUI,87396002,87765008,2,Tarif Normal,25,131
TGV INOUI,87447243,87444000,1,Tarif Normal,9,27
TGV INOUI,87485300,87393702,2,Tarif Normal,20,100
TGV INOUI,87473207,87393702,1,Tarif Réglementé,106,106
TGV INOUI,87773200,87393702,2,Tarif Normal,25,121
TGV INOUI,87447219,87444877,1,Tarif Normal,9,32
TGV INOUI,87514596,87444000,2,Tarif Normal,15,44
TGV INOUI,87393702,87474007,1,Tarif Réglementé,108,108
TGV INOUI,87486449,87396002,1,Tarif Réglementé,47,47
TGV INOUI,87411017,87741769,2,Tarif Réglementé,98,160
TGV INOUI,87723197,87413013,1,Tarif Normal,31,157
TGV INOUI,87741009,87444000,1,Tarif Réglementé,134,134
TGV INOUI,87393702,87478404,1,Tarif Normal,19,133
TGV INOUI,87743005,87393009,2,Tarif Normal,20,88
TGV INOUI,87741645,87411017,1,Tarif Normal,31,186
TGV INOUI,87447243,87444877,1,Tarif Normal,8,24
TGV INOUI,87481838,87396002,1,Tarif Normal,22,62
TGV INOUI,87746305,87396002,1,Tarif Normal,31,172
TGV INOUI,87396408,87481192,1,Tarif Normal,11,37
TGV INOUI,87444299,87741793,2,Tarif Normal,25,141
TGV INOUI,87478107,87393702,1,Tarif Réglementé,102,102
TGV INOUI,87741728,87444000,1,Tarif Normal,31,192
TGV INOUI,87741777,87413013,2,Tarif Normal,25,136
TGV INOUI,87474098,87393702,2,Tarif Réglementé,86,147
TGV INOUI,87741009,87413013,1,Tarif Réglementé,130,130
TGV INOUI,87471003,87396002,2,Tarif Normal,15,40
TGV INOUI,87741777,87447284,1,Tarif Normal,31,184
TGV INOUI,87396408,87481002,2,Tarif Réglementé,27,40
TGV INOUI,87396408,87481747,2,Tarif Normal,20,38
TGV INOUI,87741009,87444877,2,Tarif Réglementé,105,165
TGV INOUI,87471300,87396002,2,Tarif Normal,20,51
TGV INOUI,87723197,87393702,2,Tarif Normal,25,109
TGV INOUI,87677120,87393702,2,Tarif Réglementé,102,173
TGV INOUI,87393579,87413013,1,Tarif Réglementé,45,45
TGV INOUI,87481705,87393702,1,Tarif Réglementé,95,95
TGV INOUI,87741645,87413013,1,Tarif Réglementé,128,128
TGV INOUI,87688887,87396002,2,Tarif Normal,25,141
TGV INOUI,87773002,87396002,1,Tarif Réglementé,134,134
TGV INOUI,87474338,87393702,1,Tarif Normal,26,162
TGV INOUI,87751008,87413013,2,Tarif Normal,25,145
TGV INOUI,87481788,87393702,2,Tarif Réglementé,73,128
TGV INOUI,87694109,87396002,2,Tarif Normal,25,87
TGV INOUI,87444000,87444067,2,Tarif Normal,9,9
TGV INOUI,87393579,87722025,2,Tarif Normal,25,109
TGV INOUI,87741769,87447219,1,Tarif Normal,31,192
TGV INOUI,87474007,87396002,2,Tarif Réglementé,62,98
TGV INOUI,87741728,87444067,1,Tarif Normal,31,192
TGV INOUI,87393702,87672006,1,Tarif Réglementé,132,132
TGV INOUI,87476002,87393702,1,Tarif Normal,26,164
TGV INOUI,87486019,87393702,2,Tarif Réglementé,73,128
TGV INOUI,87741728,87413013,1,Tarif Normal,31,186
TGV INOUI,87471003,87484006,2,Tarif Normal,15,43
TGV INOUI,87688887,87393702,2,Tarif Réglementé,93,154
TGV INOUI,87481838,87396002,2,Tarif Normal,20,39
TGV INOUI,87761007,87413013,2,Tarif Normal,25,117
TGV INOUI,87474155,87396002,2,Tarif Normal,20,64
TGV INOUI,87471003,87722025,1,Tarif Normal,31,171
TGV INOUI,87773002,87396002,2,Tarif Réglementé,103,168
TGV INOUI,87486019,87396408,2,Tarif Réglementé,38,53
TGV INOUI,87741769,87447219,1,Tarif Réglementé,134,134
TGV INOUI,87447219,87741777,2,Tarif Réglementé,105,165
TGV INOUI,87723197,87396002,2,Tarif Réglementé,76,135
TGV INOUI,87703975,87393702,2,Tarif Normal,25,129
TGV INOUI,87688762,87396002,1,Tarif Normal,31,194
TGV INOUI,87571216,87393702,2,Tarif Normal,15,61
TGV INOUI,87476002,87396002,1,Tarif Normal,24,99
TGV INOUI,87746479,87393702,2,Tarif Normal,25,134
TGV INOUI,87396408,87484006,1,Tarif Normal,7,23
TGV INOUI,87703975,87396002,1,Tarif Normal,31,195
TGV INOUI,87571240,87393702,1,Tarif Réglementé,69,69
TGV INOUI,87751008,87413013,2,Tarif Réglementé,109,177
TGV INOUI,87471003,87741306,1,Tarif Normal,31,198
TGV INOUI,87396408,87486449,1,Tarif Réglementé,47,47
TGV INOUI,87742007,87396002,1,Tarif Normal,31,190
TGV INOUI,87481002,87396002,1,Tarif Réglementé,38,38
TGV INOUI,87751008,87413013,1,Tarif Normal,31,202
TGV INOUI,87751008,87393702,1,Tarif Normal,31,175
TGV INOUI,87444265,87741645,1,Tarif Réglementé,134,134
TGV INOUI,87411017,87741009,1,Tarif Réglementé,130,130
TGV INOUI,87447243,87741009,2,Tarif Réglementé,105,165
TGV INOUI,87476200,87396002,2,Tarif Normal,20,61
TGV INOUI,87444265,87741009,1,Tarif Normal,31,192
TGV INOUI,87444265,87741728,2,Tarif Réglementé,105,165
TGV INOUI,87723197,87396002,2,Tarif Normal,25,111
TGV INOUI,87514596,87447243,2,Tarif Normal,20,52
TGV INOUI,87476317,87396002,2,Tarif Normal,20,61
TGV INOUI,87775007,87393702,1,Tarif Réglementé,120,120
TGV INOUI,87411017,87722025,1,Tarif Normal,31,157
TGV INOUI,87741645,87396002,2,Tarif Réglementé,100,162
TGV INOUI,87741009,87444000,2,Tarif Réglementé,105,165
TGV INOUI,87447243,87741009,1,Tarif Normal,31,192
TGV INOUI,87775007,87393702,2,Tarif Normal,25,129
TGV INOUI,87411017,87741728,2,Tarif Réglementé,98,160
TGV INOUI,87411017,87762906,1,Tarif Normal,31,157
TGV INOUI,87481762,87396002,2,Tarif Réglementé,44,65
TGV INOUI,87478107,87396002,2,Tarif Réglementé,41,67
TGV INOUI,87444265,87741769,1,Tarif Normal,31,192
TGV INOUI,87444265,87741777,2,Tarif Normal,25,139
TGV INOUI,87741769,87393579,2,Tarif Normal,25,123
TGV INOUI,87741728,87444000,2,Tarif Normal,25,141
TGV INOUI,87447219,87444000,2,Tarif Normal,6,13
TGV INOUI,87781278,87393702,2,Tarif Normal,25,121
TGV INOUI,87473108,87393702,1,Tarif Réglementé,101,101
TGV INOUI,87481754,87393702,2,Tarif Réglementé,73,128
TGV INOUI,87486019,87396002,1,Tarif Réglementé,46,46
TGV INOUI,87413385,87514596,2,Tarif Normal,15,35
TGV INOUI,87396002,87478404,2,Tarif Normal,11,24
TGV INOUI,87444299,87447284,2,Tarif Normal,20,41
TGV INOUI,87411017,87765008,1,Tarif Normal,31,192
TGV INOUI,87486449,87396002,2,Tarif Normal,20,46
TGV INOUI,87582668,87393702,2,Tarif Normal,25,132
TGV INOUI,87396408,87396002,1,Tarif Normal,7,23
TGV INOUI,87411017,87741439,1,Tarif Normal,55,168
TGV INOUI,87751008,87393579,1,Tarif Réglementé,122,122
TGV INOUI,87547000,87396002,1,Tarif Normal,17,93
TGV INOUI,87444000,87713040,1,Tarif Normal,26,116
TGV INOUI,87761007,87396002,2,Tarif Normal,25,118
TGV INOUI,87411017,87751008,1,Tarif Normal,31,202
TGV INOUI,87746438,87396002,1,Tarif Normal,31,195
TGV INOUI,87741728,87444067,2,Tarif Réglementé,105,165
TGV INOUI,87671008,87393702,1,Tarif Réglementé,137,137
TGV INOUI,87444299,87447284,1,Tarif Normal,22,68
TGV INOUI,87411017,87741728,1,Tarif Réglementé,130,130
TGV INOUI,87745497,87396002,2,Tarif Normal,25,126
TGV INOUI,87723197,87393702,2,Tarif Réglementé,75,137
TGV INOUI,87514596,87447284,1,Tarif Normal,22,92
TGV INOUI,87471003,87762906,2,Tarif Réglementé,88,143
TGV INOUI,87473207,87393702,2,Tarif Réglementé,78,137
TGV INOUI,87575001,87393702,1,Tarif Normal,24,130
TGV INOUI,87447284,87444067,2,Tarif Normal,8,19
TGV INOUI,87671008,87393702,2,Tarif Réglementé,110,173
TGV INOUI,87444299,87741769,1,Tarif Normal,31,184
TGV INOUI,87411017,87762906,2,Tarif Normal,25,109
TGV INOUI,87413344,87413013,2,Tarif Normal,7,7
TGV INOUI,87471003,87478073,1,Tarif Réglementé,17,17
TGV INOUI,87741009,87444000,1,Tarif Normal,31,192
TGV INOUI,87473009,87396002,2,Tarif Réglementé,44,74
TGV INOUI,87474338,87393702,2,Tarif Normal,20,110
TGV INOUI,87741009,87413013,1,Tarif Normal,31,186
TGV INOUI,87471003,87478073,2,Tarif Normal,10,15
TGV INOUI,87671339,87393702,1,Tarif Réglementé,137,137
TGV INOUI,87473108,87396002,1,Tarif Réglementé,52,52
TGV INOUI,87415620,87413013,2,Tarif Normal,12,26
TGV INOUI,87586545,87393702,1,Tarif Normal,31,148
TGV INOUI,87444265,87444299,1,Tarif Normal,19,23
TGV INOUI,87741645,87447284,2,Tarif Réglementé,105,165
TGV INOUI,87396408,87481762,1,Tarif Normal,22,61
TGV INOUI,87476606,87393702,2,Tarif Réglementé,77,136
TGV INOUI,87393702,87571000,2,Tarif Réglementé,47,89
TGV INOUI,87741777,87393702,1,Tarif Réglementé,127,127
TGV INOUI,87672253,87393702,1,Tarif Réglementé,132,132
TGV INOUI,87396408,87484006,2,Tarif Réglementé,12,18
TGV INOUI,87481762,87393702,1,Tarif Normal,29,151
TGV INOUI,87763029,87396002,2,Tarif Réglementé,90,148
TGV INOUI,87444265,87444299,2,Tarif Normal,9,9
TGV INOUI,87741793,87447284,1,Tarif Normal,31,192
TGV INOUI,87741793,87444877,1,Tarif Normal,31,192
TGV INOUI,87447219,87447243,2,Tarif Normal,5,5
TGV INOUI,87393702,87672006,1,Tarif Normal,31,200
TGV INOUI,87742320,87393702,2,Tarif Réglementé,85,152
TGV INOUI,87694109,87393702,1,Tarif Normal,24,130
TGV INOUI,87741645,87447243,2,Tarif Normal,25,141
TGV INOUI,87741777,87413013,1,Tarif Normal,31,186
TGV INOUI,87773002,87396002,2,Tarif Normal,25,141
TGV INOUI,87444265,87447219,1,Tarif Normal,11,38
TGV INOUI,87741793,87444000,1,Tarif Réglementé,134,134
TGV INOUI,87478107,87471003,1,Tarif Réglementé,21,21
TGV INOUI,87481838,87393702,1,Tarif Normal,29,144
TGV INOUI,87703975,87393702,1,Tarif Normal,31,184
TGV INOUI,87471003,87723197,1,Tarif Réglementé,159,159
TGV INOUI,87471003,87473207,1,Tarif Normal,20,48
TGV INOUI,87411017,87413013,1,Tarif Réglementé,23,23
TGV INOUI,87741793,87413013,1,Tarif Réglementé,130,130
TGV INOUI,87396408,87481754,2,Tarif Normal,20,42
TGV INOUI,87741009,87396002,2,Tarif Réglementé,95,151
TGV INOUI,87447284,87444067,1,Tarif Normal,10,42
TGV INOUI,87476317,87396002,1,Tarif Normal,24,96
TGV INOUI,87447219,87741777,1,Tarif Normal,31,192
TGV INOUI,87393702,87673400,2,Tarif Normal,25,134
TGV INOUI,87444265,87713131,2,Tarif Normal,20,78
TGV INOUI,87471003,87473207,1,Tarif Réglementé,30,30
TGV INOUI,87741728,87447243,1,Tarif Réglementé,134,134
TGV INOUI,87486019,87393702,1,Tarif Normal,29,151
TGV INOUI,87447219,87444067,1,Tarif Normal,17,21
TGV INOUI,87444265,87741645,2,Tarif Normal,25,141
TGV INOUI,87688887,87396002,1,Tarif Réglementé,134,134
TGV INOUI,87411017,87741009,2,Tarif Normal,25,136
TGV INOUI,87444265,87444000,2,Tarif Normal,5,11
TGV INOUI,87411017,87514596,2,Tarif Normal,13,30
TGV INOUI,87773002,87393702,1,Tarif Normal,31,177
TGV INOUI,87741769,87444067,2,Tarif Normal,25,131
TGV INOUI,87447284,87741009,2,Tarif Réglementé,105,165
TGV INOUI,87447243,87741009,2,Tarif Normal,25,141
TGV INOUI,87393702,87742007,1,Tarif Réglementé,121,121
TGV INOUI,87444265,87741728,1,Tarif Réglementé,134,134
TGV INOUI,87471003,87473207,2,Tarif Réglementé,26,39
TGV INOUI,87411017,87741777,1,Tarif Réglementé,130,130
TGV INOUI,87611004,87393702,2,Tarif Réglementé,105,173
TGV INOUI,87393702,87781005,2,Tarif Normal,25,121
TGV INOUI,87747006,87396002,1,Tarif Normal,31,179
TGV INOUI,87741645,87444067,1,Tarif Normal,31,174
TGV INOUI,87471300,87474155,2,Tarif Réglementé,30,43
TGV INOUI,87481754,87396002,1,Tarif Normal,22,75
TGV INOUI,87741777,87393702,1,Tarif Normal,31,192
TGV INOUI,87444299,87447219,2,Tarif Normal,12,26
TGV INOUI,87741769,87393702,2,Tarif Réglementé,92,164
TGV INOUI,87411017,87751008,1,Tarif Réglementé,138,138
TGV INOUI,87481754,87396002,1,Tarif Réglementé,49,49
TGV INOUI,87396408,87393702,1,Tarif Normal,17,118
TGV INOUI,87444265,87741793,1,Tarif Réglementé,134,134
TGV INOUI,87723197,87396002,1,Tarif Réglementé,108,108
TGV INOUI,87471300,87476002,1,Tarif Réglementé,26,26
TGV INOUI,87447243,87444000,2,Tarif Normal,7,16
TGV INOUI,87411017,87741728,2,Tarif Normal,25,136
TGV INOUI,87762906,87396002,2,Tarif Normal,25,107
TGV INOUI,87444265,87444877,1,Tarif Normal,17,53
TGV INOUI,87741777,87447284,2,Tarif Normal,25,131
TGV INOUI,87741777,87444000,1,Tarif Normal,31,192
TGV INOUI,87413385,87393702,2,Tarif Normal,15,35
TGV INOUI,87763029,87396002,1,Tarif Normal,31,172
TGV INOUI,87745497,87393702,2,Tarif Normal,25,113
TGV INOUI,87703975,87396002,1,Tarif Réglementé,134,134
TGV INOUI,87677120,87393702,1,Tarif Normal,31,200
TGV INOUI,87746370,87393702,1,Tarif Normal,31,195
TGV INOUI,87471003,87751008,2,Tarif Réglementé,124,159
TGV INOUI,87444265,87447219,2,Tarif Normal,9,22
TGV INOUI,87471300,87478404,2,Tarif Réglementé,28,44
TGV INOUI,87741777,87444000,2,Tarif Normal,25,141
TGV INOUI,87473009,87393702,1,Tarif Réglementé,101,101
TGV INOUI,87775007,87396002,1,Tarif Réglementé,134,134
TGV INOUI,87471003,87723197,2,Tarif Réglementé,95,149
TGV INOUI,87471003,87476002,1,Tarif Réglementé,38,38
TGV INOUI,87741769,87444000,2,Tarif Normal,25,141
TGV INOUI,87411017,87722025,2,Tarif Normal,25,109
TGV INOUI,87741793,87444877,2,Tarif Normal,25,141
TGV INOUI,87444265,87713040,1,Tarif Normal,24,116
TGV INOUI,87471300,87484006,2,Tarif Normal,14,33
TGV INOUI,87444265,87444067,2,Tarif Normal,6,14
TGV INOUI,87473009,87393702,2,Tarif Normal,20,102
TGV INOUI,87775007,87396002,2,Tarif Réglementé,103,168
TGV INOUI,87471003,87741009,1,Tarif Réglementé,136,136
TGV INOUI,87741645,87396002,1,Tarif Normal,31,190
TGV INOUI,87471003,87473181,2,Tarif Normal,27,34
TGV INOUI,87473108,87393702,2,Tarif Normal,20,105
TGV INOUI,87396408,87481002,2,Tarif Normal,13,30
TGV INOUI,87746305,87393702,1,Tarif Normal,50,165
TGV INOUI,87471003,87474338,1,Tarif Normal,30,59
TGV INOUI,87722025,87393702,1,Tarif Réglementé,108,108
TGV INOUI,87747006,87393702,2,Tarif Réglementé,86,148
TGV INOUI,87444877,87713040,2,Tarif Normal,20,86
TGV INOUI,87741306,87396002,1,Tarif Normal,31,190
TGV INOUI,87471003,87476317,1,Tarif Réglementé,40,40
TGV INOUI,87447243,87444067,2,Tarif Normal,5,12
TGV INOUI,87751008,87393702,2,Tarif Réglementé,95,156
TGV INOUI,87473009,87471003,1,Tarif Réglementé,25,25
TGV INOUI,87444265,87713040,2,Tarif Normal,20,86
TGV INOUI,87471003,87478073,2,Tarif Réglementé,13,20
TGV INOUI,87688887,87396002,1,Tarif Normal,31,195
TGV INOUI,87411017,87751008,2,Tarif Réglementé,109,177
TGV INOUI,87396408,87481788,2,Tarif Réglementé,39,57
TGV INOUI,87471003,87741009,2,Tarif Normal,25,143
TGV INOUI,87471003,87478404,2,Tarif Réglementé,16,26
TGV INOUI,87741769,87393702,2,Tarif Normal,25,133
TGV INOUI,87474155,87393702,1,Tarif Normal,26,167
TGV INOUI,87447284,87447243,2,Tarif Normal,8,8
TGV INOUI,87741306,87396002,2,Tarif Normal,25,135
TGV INOUI,87471300,87741777,1,Tarif Normal,36,196
TGV INOUI,87741645,87444067,2,Tarif Normal,25,125
TGV INOUI,87411017,87741769,2,Tarif Normal,25,136
TGV INOUI,87694109,87471003,2,Tarif Normal,25,107
TGV INOUI,87444265,87718007,1,Tarif Normal,31,129
TGV INOUI,87741793,87396002,1,Tarif Normal,31,192
TGV INOUI,87741769,87444067,1,Tarif Normal,31,184
TGV INOUI,87444299,87741728,1,Tarif Réglementé,134,134
TGV INOUI,87411017,87723197,1,Tarif Réglementé,108,108
TGV INOUI,87741793,87396002,2,Tarif Normal,25,135
TGV INOUI,87471003,87481002,1,Tarif Normal,15,50
